1	ETH-BIB-Frauenfeld,_Übersicht_aus_2100_m-Inlandflüge-LBS_MH01-002529.tif	Commons:WikiProject Aviation/recent uploads/2016 December 22	Jo-Jo Eumerus	2017-05-07T12:02:15Z
1784	ETH-BIB-Arth-Goldau,_Rigi_Kulm_aus_1000_m-Inlandflüge-LBS_MH01-001779.tif	Commons:WikiProject Aviation/recent uploads/2016 December 15/Overflow 1	Sémhur	2017-02-23T17:29:48Z
1785	ETH-BIB-Rossberg,_Bergsturzgebiet,_Zugersee_v._S._O._aus_1000_m-Inlandflüge-LBS_MH01-001776.tif	Commons:WikiProject Aviation/recent uploads/2016 December 15/Overflow 1	Sémhur	2017-02-23T17:29:48Z
1786	ETH-BIB-Rigi,_Zugersee_v._N._O._aus_1500_m-Inlandflüge-LBS_MH01-001775.tif	Commons:WikiProject Aviation/recent uploads/2016 December 15/Overflow 1	Sémhur	2017-02-23T17:29:48Z
1787	ETH-BIB-Arth-Goldau_v._S._O._aus_1000_m-Inlandflüge-LBS_MH01-001778.tif	Commons:WikiProject Aviation/recent uploads/2016 December 15/Overflow 1	Sémhur	2017-02-23T17:29:48Z
1788	ETH-BIB-Immensee,_Küssnacht,_Pilatus,_Zugersee,_Seeboden,_Vierwaldstättersee-Inlandflüge-LBS_MH01-001780.tif	Commons:WikiProject Aviation/recent uploads/2016 December 15/Overflow 1	Sémhur	2017-02-23T17:29:48Z
1789	ETH-BIB-Sihltal,_Baar,_Zugersee,_Zugerberg_v._N._aus_2000_m-Inlandflüge-LBS_MH01-001782.tif	Commons:WikiProject Aviation/recent uploads/2016 December 15/Overflow 1	Sémhur	2017-02-23T17:29:48Z
1790	ETH-BIB-Uf_Ibrig,_Muotathal,_Pfannenstock_aus_1200_m-Inlandflüge-LBS_MH01-001781.tif	Commons:WikiProject Aviation/recent uploads/2016 December 15/Overflow 1	Sémhur	2017-02-23T17:29:48Z
1791	ETH-BIB-Arth_am_Zugersee_aus_600_m-Inlandflüge-LBS_MH01-001784.tif	Commons:WikiProject Aviation/recent uploads/2016 December 15/Overflow 1	Sémhur	2017-02-23T17:29:48Z
1792	ETH-BIB-Arth_am_Zugersee_aus_600_m-Inlandflüge-LBS_MH01-001783.tif	Commons:WikiProject Aviation/recent uploads/2016 December 15/Overflow 1	Sémhur	2017-02-23T17:29:48Z
1793	ETH-BIB-Horgen,_Oberrieden,_Thalwil_v._S._O._aus_1000_m-Inlandflüge-LBS_MH01-001786.tif	Commons:WikiProject Aviation/recent uploads/2016 December 15/Overflow 1	Sémhur	2017-02-23T17:29:48Z
1794	ETH-BIB-Hausen_am_Albis,_Türlersee,_Reppischtal_aus_2000_m-Inlandflüge-LBS_MH01-001785.tif	Commons:WikiProject Aviation/recent uploads/2016 December 15/Overflow 1	Sémhur	2017-02-23T17:29:48Z
1795	ETH-BIB-Serneuser,_Schwendi,_Klosters,_Schlappintal,_Silvrettagruppe_v._S._aus_4000_m-Inlandflüge-LBS_MH01-001546.tif	Commons:WikiProject Aviation/recent uploads/2016 December 15/Overflow 1	Sémhur	2017-02-23T17:29:48Z
1796	ETH-BIB-Horgen_aus_800_m-Inlandflüge-LBS_MH01-001788.tif	Commons:WikiProject Aviation/recent uploads/2016 December 15/Overflow 1	Sémhur	2017-02-23T17:29:48Z
1797	ETH-BIB-Thalwil,_Detail,_Langnau-Inlandflüge-LBS_MH01-001787.tif	Commons:WikiProject Aviation/recent uploads/2016 December 15/Overflow 1	Sémhur	2017-02-23T17:29:48Z
1798	ETH-BIB-Rüschlikon-Inlandflüge-LBS_MH01-001789.tif	Commons:WikiProject Aviation/recent uploads/2016 December 15/Overflow 1	Sémhur	2017-02-23T17:29:48Z
1799	ETH-BIB-Pontresina,_Piz_Muragl,_Piz_Languard_v._N._W._aus_2200_m-Inlandflüge-LBS_MH01-001558.tif	Commons:WikiProject Aviation/recent uploads/2016 December 15/Overflow 1	Sémhur	2017-02-23T17:29:48Z
1800	ETH-BIB-Vitznau-Inlandflüge-LBS_MH01-001791.tif	Commons:WikiProject Aviation/recent uploads/2016 December 15/Overflow 1	Sémhur	2017-02-23T17:29:48Z
1801	ETH-BIB-Zürich,_Neumünster,_Hirslanden-Inlandflüge-LBS_MH01-001797.tif	Commons:WikiProject Aviation/recent uploads/2016 December 15/Overflow 1	Sémhur	2017-02-23T17:29:48Z
1802	ETH-BIB-St._Moritz,_Eisfeld-Kurverein_aus_500_m-Inlandflüge-LBS_MH01-001560.tif	Commons:WikiProject Aviation/recent uploads/2016 December 15/Overflow 1	Sémhur	2017-02-23T17:29:48Z
1803	ETH-BIB-Zürich-Wollishofen_aus_400_m-Inlandflüge-LBS_MH01-001799.tif	Commons:WikiProject Aviation/recent uploads/2016 December 15/Overflow 1	Sémhur	2017-02-23T17:29:48Z
1804	ETH-BIB-Zürich,_Hauptbahnhof,_Sihl_aus_100_m-Inlandflüge-LBS_MH01-001792.tif	Commons:WikiProject Aviation/recent uploads/2016 December 15/Overflow 1	Sémhur	2017-02-23T17:29:48Z
1805	ETH-BIB-Zürich,_Hauptbahnhof,_Landesmuseum,_Limmat_aus_100_m-Inlandflüge-LBS_MH01-001793.tif	Commons:WikiProject Aviation/recent uploads/2016 December 15/Overflow 1	Sémhur	2017-02-23T17:29:48Z
1806	ETH-BIB-Zürich,_Paradeplatz,_Münsterplatz-Inlandflüge-LBS_MH01-001794.tif	Commons:WikiProject Aviation/recent uploads/2016 December 15/Overflow 1	Sémhur	2017-02-23T17:29:48Z
1807	ETH-BIB-Zürich,_Uraniastrasse,_Sihl,_Sternwarte,_Amtshäuser-Inlandflüge-LBS_MH01-001795.tif	Commons:WikiProject Aviation/recent uploads/2016 December 15/Overflow 1	Sémhur	2017-02-23T17:29:48Z
1808	ETH-BIB-Horgen,_Käpfnach,_Meilibach,_Halbinsel_Au_aus_600_m-Inlandflüge-LBS_MH01-001802.tif	Commons:WikiProject Aviation/recent uploads/2016 December 15/Overflow 1	Sémhur	2017-02-23T17:29:48Z
1809	ETH-BIB-Kilchberg,_Detail,_Böndlerstrasse_150_m-Inlandflüge-LBS_MH01-001801.tif	Commons:WikiProject Aviation/recent uploads/2016 December 15/Overflow 1	Sémhur	2017-02-23T17:29:48Z
1810	ETH-BIB-Zürich,_Stadthausquai,_Bahnhofstrasse_aus_50_m-Inlandflüge-LBS_MH01-001800.tif	Commons:WikiProject Aviation/recent uploads/2016 December 15/Overflow 1	Sémhur	2017-02-23T17:29:48Z
1811	ETH-BIB-Horgen,_Albiskette_aus_500_m-Inlandflüge-LBS_MH01-001803.tif	Commons:WikiProject Aviation/recent uploads/2016 December 15/Overflow 1	Sémhur	2017-02-23T17:29:48Z
1812	ETH-BIB-Rüschlikon,_Hotel_Belvoir-Inlandflüge-LBS_MH01-001805.tif	Commons:WikiProject Aviation/recent uploads/2016 December 15/Overflow 1	Sémhur	2017-02-23T17:29:48Z
1813	ETH-BIB-Celerina_aus_200_m-Inlandflüge-LBS_MH01-001572-AL.tif	Commons:WikiProject Aviation/recent uploads/2016 December 15/Overflow 1	Sémhur	2017-02-23T17:29:48Z
1814	ETH-BIB-Zürich,_Seefeldstrasse,_Neumünsterquartier-Inlandflüge-LBS_MH01-001809.tif	Commons:WikiProject Aviation/recent uploads/2016 December 15/Overflow 1	Sémhur	2017-02-23T17:29:48Z
1815	ETH-BIB-Zürich,_Universität,_ETH_Zürich,_Hauptbahnhof-Inlandflüge-LBS_MH01-001806.tif	Commons:WikiProject Aviation/recent uploads/2016 December 15/Overflow 1	Sémhur	2017-02-23T17:29:48Z
1816	ETH-BIB-Horgen_v._S._aus_200_m-Inlandflüge-LBS_MH01-001813.tif	Commons:WikiProject Aviation/recent uploads/2016 December 15/Overflow 1	Sémhur	2017-02-23T17:29:48Z
1817	ETH-BIB-Meilen,_Übersicht_v._S._aus_200_m-Inlandflüge-LBS_MH01-001819.tif	Commons:WikiProject Aviation/recent uploads/2016 December 15/Overflow 1	Sémhur	2017-02-23T17:29:48Z
1818	ETH-BIB-Horgen,_Seerose_v._N._W._aus_300_m-Inlandflüge-LBS_MH01-001811.tif	Commons:WikiProject Aviation/recent uploads/2016 December 15/Overflow 1	Sémhur	2017-02-23T17:29:48Z
1819	ETH-BIB-Thalwil_v._S._aus_200_m-Inlandflüge-LBS_MH01-001814.tif	Commons:WikiProject Aviation/recent uploads/2016 December 15/Overflow 1	Sémhur	2017-02-23T17:29:48Z
1820	ETH-BIB-Männedorf-Inlandflüge-LBS_MH01-001818.tif	Commons:WikiProject Aviation/recent uploads/2016 December 15/Overflow 1	Sémhur	2017-02-23T17:29:48Z
1821	ETH-BIB-Unterengstringen-Inlandflüge-LBS_MH01-001586.tif	Commons:WikiProject Aviation/recent uploads/2016 December 15/Overflow 1	Sémhur	2017-02-23T17:29:48Z
1822	ETH-BIB-Rorbas_an_der_Töss_aus_1000_m-Inlandflüge-LBS_MH01-001822.tif	Commons:WikiProject Aviation/recent uploads/2016 December 15/Overflow 1	Sémhur	2017-02-23T17:29:48Z
1823	ETH-BIB-Thalwil,_Uetliberg_aus_200_m-Inlandflüge-LBS_MH01-001815.tif	Commons:WikiProject Aviation/recent uploads/2016 December 15/Overflow 1	Sémhur	2017-02-23T17:29:48Z
1824	ETH-BIB-Männedorf,_Hafen-Inlandflüge-LBS_MH01-001817.tif	Commons:WikiProject Aviation/recent uploads/2016 December 15/Overflow 1	Sémhur	2017-02-23T17:29:48Z
1825	ETH-BIB-Dachsen_bei_Schaffhausen-Inlandflüge-LBS_MH01-001824.tif	Commons:WikiProject Aviation/recent uploads/2016 December 15/Overflow 1	Sémhur	2017-02-23T17:29:48Z
1826	ETH-BIB-Zürich-Enge-Inlandflüge-LBS_MH01-001592.tif	Commons:WikiProject Aviation/recent uploads/2016 December 15/Overflow 1	Sémhur	2017-02-23T17:29:48Z
1827	ETH-BIB-Zürich-Burghölzli,_Forchstrasse,_Lenggstrasse_zum_Burghölzli_aus_300_m-Inlandflüge-LBS_MH01-001590.tif	Commons:WikiProject Aviation/recent uploads/2016 December 15/Overflow 1	Sémhur	2017-02-23T17:29:48Z
1828	ETH-BIB-Meilen_v._O._aus_1500_m-Inlandflüge-LBS_MH01-001821.tif	Commons:WikiProject Aviation/recent uploads/2016 December 15/Overflow 1	Sémhur	2017-02-23T17:29:48Z
1829	ETH-BIB-Buchberg,_Rheinlauf,_Eglisau-Inlandflüge-LBS_MH01-001823.tif	Commons:WikiProject Aviation/recent uploads/2016 December 15/Overflow 1	Sémhur	2017-02-23T17:29:48Z
1830	ETH-BIB-Rheinau,_Neurheinau_v._S._aus_300_m-Inlandflüge-LBS_MH01-001833.tif	Commons:WikiProject Aviation/recent uploads/2016 December 15/Overflow 1	Sémhur	2017-02-23T17:29:48Z
1831	ETH-BIB-Buchberg_bei_Eglisau_aus_200_m-Inlandflüge-LBS_MH01-001830.tif	Commons:WikiProject Aviation/recent uploads/2016 December 15/Overflow 1	Sémhur	2017-02-23T17:29:48Z
1832	ETH-BIB-Buchberg-Kirche,_Rebberge_aus_200_m-Inlandflüge-LBS_MH01-001831.tif	Commons:WikiProject Aviation/recent uploads/2016 December 15/Overflow 1	Sémhur	2017-02-23T17:29:48Z
1833	ETH-BIB-Stein_am_Rhein,_Burg_Hohenklingen,_Wolkensteinerberg-Inlandflüge-LBS_MH01-001839.tif	Commons:WikiProject Aviation/recent uploads/2016 December 15/Overflow 1	Sémhur	2017-02-23T17:29:48Z
1834	ETH-BIB-Stein_am_Rhein,_Detail_aus_200_m-Inlandflüge-LBS_MH01-001842.tif	Commons:WikiProject Aviation/recent uploads/2016 December 15/Overflow 1	Sémhur	2017-02-23T17:29:48Z
1835	ETH-BIB-Stein_am_Rhein,_Detail-Inlandflüge-LBS_MH01-001841.tif	Commons:WikiProject Aviation/recent uploads/2016 December 15/Overflow 1	Sémhur	2017-02-23T17:29:48Z
1836	ETH-BIB-Weggis_aus_100_m-Inlandflüge-LBS_MH01-001618.tif	Commons:WikiProject Aviation/recent uploads/2016 December 15/Overflow 1	Sémhur	2017-02-23T17:29:48Z
1837	ETH-BIB-Schaffhausen,_Munot,_Bahnhof_v._S._aus_200_m-Inlandflüge-LBS_MH01-001854.tif	Commons:WikiProject Aviation/recent uploads/2016 December 15/Overflow 1	Sémhur	2017-02-23T17:29:48Z
1838	ETH-BIB-Vitznau-Inlandflüge-LBS_MH01-001622.tif	Commons:WikiProject Aviation/recent uploads/2016 December 15/Overflow 1	Sémhur	2017-02-23T17:29:48Z
1839	ETH-BIB-Neuhausen,_Detail,_Fabrik-Inlandflüge-LBS_MH01-001855.tif	Commons:WikiProject Aviation/recent uploads/2016 December 15/Overflow 1	Sémhur	2017-02-23T17:29:48Z
1840	ETH-BIB-Weggis,_Strandbad_aus_100_m-Inlandflüge-LBS_MH01-001619.tif	Commons:WikiProject Aviation/recent uploads/2016 December 15/Overflow 1	Sémhur	2017-02-23T17:29:48Z
1841	ETH-BIB-Rheinfall,_Schloss_Laufen_aus_200_m-Inlandflüge-LBS_MH01-001859.tif	Commons:WikiProject Aviation/recent uploads/2016 December 15/Overflow 1	Sémhur	2017-02-23T17:29:48Z
1842	ETH-BIB-Uetliberg,_Uetliberg-Station-Inlandflüge-LBS_MH01-001631.tif	Commons:WikiProject Aviation/recent uploads/2016 December 15/Overflow 1	Sémhur	2017-02-23T17:29:48Z
1843	ETH-BIB-Rheinau,_Kloster_Rheinau-Inlandflüge-LBS_MH01-001863.tif	Commons:WikiProject Aviation/recent uploads/2016 December 15/Overflow 1	Sémhur	2017-02-23T17:29:48Z
1844	ETH-BIB-Zollikon_am_Zürichsee_aus_200_m-Inlandflüge-LBS_MH01-001637.tif	Commons:WikiProject Aviation/recent uploads/2016 December 15/Overflow 1	Sémhur	2017-02-23T17:29:48Z
1845	ETH-BIB-Küsnacht,_Goldbach_aus_300_m-Inlandflüge-LBS_MH01-001639.tif	Commons:WikiProject Aviation/recent uploads/2016 December 15/Overflow 1	Sémhur	2017-02-23T17:29:48Z
1846	ETH-BIB-Männedorf,_Weihern-Inlandflüge-LBS_MH01-001646.tif	Commons:WikiProject Aviation/recent uploads/2016 December 15/Overflow 1	Sémhur	2017-02-23T17:29:48Z
1847	ETH-BIB-Stäfa,_Kehlhof_aus_200_m-Inlandflüge-LBS_MH01-001656.tif	Commons:WikiProject Aviation/recent uploads/2016 December 15/Overflow 1	Sémhur	2017-02-23T17:29:48Z
1848	ETH-BIB-Hinwil_aus_100_m-Inlandflüge-LBS_MH01-001895.tif	Commons:WikiProject Aviation/recent uploads/2016 December 15/Overflow 1	Sémhur	2017-02-23T17:29:48Z
1849	ETH-BIB-Wetzikon,_Robenhausen_v._S._aus_200_m-Inlandflüge-LBS_MH01-001896.tif	Commons:WikiProject Aviation/recent uploads/2016 December 15/Overflow 1	Sémhur	2017-02-23T17:29:48Z
1850	ETH-BIB-Hinwil,_Bachtel-Inlandflüge-LBS_MH01-001897.tif	Commons:WikiProject Aviation/recent uploads/2016 December 15/Overflow 1	Sémhur	2017-02-23T17:29:48Z
1851	ETH-BIB-Ebnat-Kappel_v._N._W._aus_300_m-Inlandflüge-LBS_MH01-001901.tif	Commons:WikiProject Aviation/recent uploads/2016 December 15/Overflow 1	Sémhur	2017-02-23T17:29:48Z
1852	ETH-BIB-Rapperswil-Jona,_Zürichsee,_Buchberg-Inlandflüge-LBS_MH01-001666.tif	Commons:WikiProject Aviation/recent uploads/2016 December 15/Overflow 1	Sémhur	2017-02-23T17:29:48Z
1853	ETH-BIB-Uznach,_Gommiswald_aus_300_m-Inlandflüge-LBS_MH01-001673.tif	Commons:WikiProject Aviation/recent uploads/2016 December 15/Overflow 1	Sémhur	2017-02-23T17:29:48Z
1854	ETH-BIB-Kappel_und_Ebnat_im_mittleren_Toggenburg,_v._N._W.-Inlandflüge-LBS_MH01-001903.tif	Commons:WikiProject Aviation/recent uploads/2016 December 15/Overflow 1	Sémhur	2017-02-23T17:29:48Z
1855	ETH-BIB-Obertoggenburg,_Stein-Inlandflüge-LBS_MH01-001905.tif	Commons:WikiProject Aviation/recent uploads/2016 December 15/Overflow 1	Sémhur	2017-02-23T17:29:48Z
1856	ETH-BIB-Lachen_v._W._aus_300_m-Inlandflüge-LBS_MH01-001678.tif	Commons:WikiProject Aviation/recent uploads/2016 December 15/Overflow 1	Sémhur	2017-02-23T17:29:48Z
1857	ETH-BIB-Rüti,_östlicher_Teil_aus_300_m-Inlandflüge-LBS_MH01-001898.tif	Commons:WikiProject Aviation/recent uploads/2016 December 15/Overflow 1	Sémhur	2017-02-23T17:29:48Z
1858	ETH-BIB-Horgen_v._S._O._aus_300_m-Inlandflüge-LBS_MH01-001684.tif	Commons:WikiProject Aviation/recent uploads/2016 December 15/Overflow 1	Sémhur	2017-02-23T17:29:48Z
1859	ETH-BIB-Au,_Halbinsel_Au_aus_250_m-Inlandflüge-LBS_MH01-001683.tif	Commons:WikiProject Aviation/recent uploads/2016 December 15/Overflow 1	Sémhur	2017-02-23T17:29:48Z
1860	ETH-BIB-Thalwil-Inlandflüge-LBS_MH01-001689.tif	Commons:WikiProject Aviation/recent uploads/2016 December 15/Overflow 1	Sémhur	2017-02-23T17:29:48Z
1861	ETH-BIB-Neu_St._Johann,_Nesslau_v._N._W._aus_200_m-Inlandflüge-LBS_MH01-001909.tif	Commons:WikiProject Aviation/recent uploads/2016 December 15/Overflow 1	Sémhur	2017-02-23T17:29:48Z
1862	ETH-BIB-Ennetbühl,_Luterental,_Hübschholz_aus_1000_m-Inlandflüge-LBS_MH01-001907.tif	Commons:WikiProject Aviation/recent uploads/2016 December 15/Overflow 1	Sémhur	2017-02-23T17:29:48Z
1863	ETH-BIB-Stein,_Toggenburg,_Obertoggenburg,_Churfirsten-Inlandflüge-LBS_MH01-001906.tif	Commons:WikiProject Aviation/recent uploads/2016 December 15/Overflow 1	Sémhur	2017-02-23T17:29:48Z
1864	ETH-BIB-Ennetbühl,_Stockberg,_Rietbad,_Säntis_aus_1000_m-Inlandflüge-LBS_MH01-001910.tif	Commons:WikiProject Aviation/recent uploads/2016 December 15/Overflow 1	Sémhur	2017-02-23T17:29:48Z
1865	ETH-BIB-Krummenau,_Neu_St._Johann,_Nesslau,_Stockberg,_Säntiskette,_Churfirsten-Inlandflüge-LBS_MH01-001913.tif	Commons:WikiProject Aviation/recent uploads/2016 December 15/Overflow 1	Sémhur	2017-02-23T17:29:48Z
1866	ETH-BIB-Wattwil,_Obertoggenburg_u._Churfristen_v._N._W.-Inlandflüge-LBS_MH01-001917.tif	Commons:WikiProject Aviation/recent uploads/2016 December 15/Overflow 1	Sémhur	2017-02-23T17:29:48Z
1867	ETH-BIB-Lichtensteig_v._W._300_m-Inlandflüge-LBS_MH01-001920.tif	Commons:WikiProject Aviation/recent uploads/2016 December 15/Overflow 1	Sémhur	2017-02-23T17:29:48Z
1868	ETH-BIB-Wädenswil_aus_200_m-Inlandflüge-LBS_MH01-001696.tif	Commons:WikiProject Aviation/recent uploads/2016 December 15/Overflow 1	Sémhur	2017-02-23T17:29:48Z
1869	ETH-BIB-Wil_(SG),_Altstadt_aus_150_m-Inlandflüge-LBS_MH01-001925.tif	Commons:WikiProject Aviation/recent uploads/2016 December 15/Overflow 1	Sémhur	2017-02-23T17:29:48Z
1870	ETH-BIB-Lichtensteig_v._W._aus_300_m-Inlandflüge-LBS_MH01-001921.tif	Commons:WikiProject Aviation/recent uploads/2016 December 15/Overflow 1	Sémhur	2017-02-23T17:29:48Z
1871	ETH-BIB-Elgg_v._N._W._aus_500_m-Inlandflüge-LBS_MH01-001934.tif	Commons:WikiProject Aviation/recent uploads/2016 December 15/Overflow 1	Sémhur	2017-02-23T17:29:48Z
1872	ETH-BIB-Wil_(SG),_Bahnhof-Inlandflüge-LBS_MH01-001928-AL.tif	Commons:WikiProject Aviation/recent uploads/2016 December 15/Overflow 1	Sémhur	2017-02-23T17:29:48Z
1873	ETH-BIB-Uznach_v._S._aus_400_m-Inlandflüge-LBS_MH01-001713.tif	Commons:WikiProject Aviation/recent uploads/2016 December 15/Overflow 1	Sémhur	2017-02-23T17:29:48Z
1874	ETH-BIB-Zürich,_Seefeldquai,_Grossmünster_aus_50_m-Inlandflüge-LBS_MH01-001717.tif	Commons:WikiProject Aviation/recent uploads/2016 December 15/Overflow 1	Sémhur	2017-02-23T17:29:48Z
1875	ETH-BIB-Elgg,_Schloss_v._N._W._aus_600_m-Inlandflüge-LBS_MH01-001935.tif	Commons:WikiProject Aviation/recent uploads/2016 December 15/Overflow 1	Sémhur	2017-02-23T17:29:48Z
1876	ETH-BIB-San_Salvatore,_Lugano-Inlandflüge-LBS_MH01-001940.tif	Commons:WikiProject Aviation/recent uploads/2016 December 15/Overflow 1	Sémhur	2017-02-23T17:29:48Z
1877	ETH-BIB-Winterthur,_Altstadt-Inlandflüge-LBS_MH01-001936.tif	Commons:WikiProject Aviation/recent uploads/2016 December 15/Overflow 1	Sémhur	2017-02-23T17:29:48Z
1878	ETH-BIB-Maroggia,_Val_Mara-Inlandflüge-LBS_MH01-001947.tif	Commons:WikiProject Aviation/recent uploads/2016 December 15/Overflow 1	Sémhur	2017-02-23T17:29:48Z
1879	ETH-BIB-Lugano,_Bahnhof-Inlandflüge-LBS_MH01-001944.tif	Commons:WikiProject Aviation/recent uploads/2016 December 15/Overflow 1	Sémhur	2017-02-23T17:29:48Z
1880	ETH-BIB-Lugano,_Collège_aus_100_m-Inlandflüge-LBS_MH01-001943.tif	Commons:WikiProject Aviation/recent uploads/2016 December 15/Overflow 1	Sémhur	2017-02-23T17:29:48Z
1881	ETH-BIB-Gandria_am_Luganersee_v._S._aus_200_m-Inlandflüge-LBS_MH01-001948.tif	Commons:WikiProject Aviation/recent uploads/2016 December 15/Overflow 1	Sémhur	2017-02-23T17:29:48Z
1882	ETH-BIB-Lugano,_Muzzanosee,_Agno-Inlandflüge-LBS_MH01-001951.tif	Commons:WikiProject Aviation/recent uploads/2016 December 15/Overflow 1	Sémhur	2017-02-23T17:29:48Z
1883	ETH-BIB-Castagnola,_Ruvigliana_v._O.-Inlandflüge-LBS_MH01-001950.tif	Commons:WikiProject Aviation/recent uploads/2016 December 15/Overflow 1	Sémhur	2017-02-23T17:29:48Z
1884	ETH-BIB-Castangola,_Ruvigliana_v._S._aus_300_m-Inlandflüge-LBS_MH01-001949.tif	Commons:WikiProject Aviation/recent uploads/2016 December 15/Overflow 1	Sémhur	2017-02-23T17:29:48Z
1885	ETH-BIB-Agra,_Lavena,_Monte_Caslano,_Caslano,_Colina_d'oro,_Ponte_Tresa-Inlandflüge-LBS_MH01-001946.tif	Commons:WikiProject Aviation/recent uploads/2016 December 15/Overflow 1	Sémhur	2017-02-23T17:29:48Z
1886	ETH-BIB-Paradiso,_Lugano_aus_400_m-Inlandflüge-LBS_MH01-001953.tif	Commons:WikiProject Aviation/recent uploads/2016 December 15/Overflow 1	Sémhur	2017-02-23T17:29:48Z
1887	ETH-BIB-Ponte_Tresa-Inlandflüge-LBS_MH01-001955.tif	Commons:WikiProject Aviation/recent uploads/2016 December 15/Overflow 1	Sémhur	2017-02-23T17:29:48Z
1888	ETH-BIB-Lugano_v._S._aus_300_m-Inlandflüge-LBS_MH01-001952.tif	Commons:WikiProject Aviation/recent uploads/2016 December 15/Overflow 1	Sémhur	2017-02-23T17:29:48Z
1889	ETH-BIB-Agra,_Collina_d'Oro-Inlandflüge-LBS_MH01-001961.tif	Commons:WikiProject Aviation/recent uploads/2016 December 15/Overflow 1	Sémhur	2017-02-23T17:29:48Z
1890	ETH-BIB-Caslano,_Ponte_Tresa-Inlandflüge-LBS_MH01-001958.tif	Commons:WikiProject Aviation/recent uploads/2016 December 15/Overflow 1	Sémhur	2017-02-23T17:29:48Z
1891	ETH-BIB-Agra,_Collina_d'Oro,_Lugano-Inlandflüge-LBS_MH01-001962.tif	Commons:WikiProject Aviation/recent uploads/2016 December 15/Overflow 1	Sémhur	2017-02-23T17:29:48Z
1892	ETH-BIB-Caslano,_Pura,_Monte_Mondini,_Maghliaso,_Malcantone-Inlandflüge-LBS_MH01-001959.tif	Commons:WikiProject Aviation/recent uploads/2016 December 15/Overflow 1	Sémhur	2017-02-23T17:29:48Z
1893	ETH-BIB-Monte_Caslano,_Ponte_Tresa,_Lago_di_Lugano,_Magliaso_v._N._O._aus_1500_m-Inlandflüge-LBS_MH01-001956.tif	Commons:WikiProject Aviation/recent uploads/2016 December 15/Overflow 1	Sémhur	2017-02-23T17:29:48Z
1894	ETH-BIB-Brusimpiano,_Monte_Caslano-Inlandflüge-LBS_MH01-001957.tif	Commons:WikiProject Aviation/recent uploads/2016 December 15/Overflow 1	Sémhur	2017-02-23T17:29:48Z
1895	ETH-BIB-Magadinoebene,_Piano_di_Magadino,_Val_d'Agno-Inlandflüge-LBS_MH01-001960.tif	Commons:WikiProject Aviation/recent uploads/2016 December 15/Overflow 1	Sémhur	2017-02-23T17:29:48Z
1896	ETH-BIB-Ponte_Tresa,_Magliasina-Inlandflüge-LBS_MH01-001963.tif	Commons:WikiProject Aviation/recent uploads/2016 December 15/Overflow 1	Sémhur	2017-02-23T17:29:48Z
1897	ETH-BIB-Morcote-Inlandflüge-LBS_MH01-001967.tif	Commons:WikiProject Aviation/recent uploads/2016 December 15/Overflow 1	Sémhur	2017-02-23T17:29:48Z
